applications,reason,Loan_Amount,FICO_SCORE,fico_score_group,Employment_Status,Employment_Sector,Monthly_Gross_Income,Monthly_Housing_Payment,Ever_Bankrupt_or_Foreclose,Lender,Approved
1,1,30000,572,1,3,1,7387,400,0,3,0
1,3,10000,596,2,3,7,7119,1210,0,1,0
1,5,60000,560,1,3,7,4253,949,1,3,0
1,4,30000,576,1,3,5,4961,2245,0,1,0
1,2,100000,669,2,3,5,5666,1557,0,2,0
1,3,80000,675,3,3,5,10760,2192,0,3,1
1,3,10000,636,2,3,6,5780,966,0,1,0
1,1,30000,677,3,3,8,7430,1703,0,2,0
1,2,50000,683,3,3,4,8274,3104,0,1,0
1,5,10000,736,3,3,4,7804,1036,0,1,0
1,5,80000,795,4,3,2,12279,1813,0,1,0
1,2,60000,618,2,2,2,3225,1667,0,3,0
1,2,80000,773,4,3,0,7905,949,0,1,0
1,3,30000,591,2,3,8,3020,2248,0,1,0
1,6,10000,729,3,3,8,7148,1766,0,1,0
1,5,70000,679,3,3,0,5680,369,0,3,0
1,3,10000,653,2,3,10,8505,1995,0,3,0
1,1,100000,603,2,3,0,7286,2053,0,3,0
1,1,40000,720,3,3,8,7519,1947,0,3,0
1,5,10000,571,1,3,10,3527,1535,0,1,0
1,3,30000,595,2,3,10,7009,2258,0,1,0
1,1,80000,387,1,2,6,5049,1576,0,3,0
1,5,90000,561,1,3,5,5026,891,0,3,0
1,5,20000,587,2,3,8,5468,1878,0,1,0
1,4,40000,739,3,3,8,8770,1193,0,1,0
1,1,10000,578,1,2,8,4465,732,0,1,0
1,2,60000,651,2,3,8,3782,1543,0,1,0
1,2,10000,381,1,3,2,4148,1520,0,2,0
1,2,50000,387,1,1,12,4648,1469,0,3,0
1,1,10000,584,2,2,8,2927,2265,0,1,0
1,5,60000,623,2,2,7,2388,1608,0,3,0
1,4,30000,603,2,3,11,4553,1212,0,1,0
1,2,90000,484,1,3,8,3845,1466,0,1,0
1,3,20000,677,3,3,6,4129,2127,0,3,0
1,5,70000,678,3,2,4,2153,1070,0,3,0
1,3,50000,641,2,3,8,6896,1680,0,1,0
1,3,30000,617,2,3,9,6288,2109,0,1,0
1,3,50000,571,1,3,8,4479,944,0,1,0
1,3,40000,690,3,3,10,7679,1740,0,2,0
1,2,5000,755,4,1,12,3320,1283,0,3,0
1,2,60000,683,3,3,2,5521,1580,0,1,0
1,5,40000,813,5,3,7,12269,1698,0,1,0
1,4,40000,630,2,3,0,7841,1824,0,3,0
1,2,90000,665,2,3,6,10908,2369,0,1,0
1,4,30000,709,3,2,4,2977,3060,0,1,1
1,4,40000,450,1,2,8,2150,548,0,3,0
1,1,40000,640,2,3,10,8476,1407,0,1,0
1,3,40000,743,4,3,7,4393,1828,0,2,1
1,1,30000,557,1,2,2,3685,1748,0,1,0
1,4,50000,578,1,3,0,4106,1818,0,2,0
1,2,30000,603,2,3,11,5980,783,0,1,0
1,1,60000,550,1,3,9,4509,2782,0,1,0
1,4,10000,610,2,3,10,8331,2051,0,2,0
1,6,50000,690,3,2,8,2780,1113,0,1,0
1,4,20000,470,1,3,4,14001,1636,0,1,0
1,5,20000,703,3,3,6,9176,2219,0,1,0
1,3,20000,705,3,3,11,8867,1455,0,1,0
1,5,100000,739,3,3,5,8025,2574,0,1,0
1,6,100000,702,3,3,2,7118,2506,0,1,0
1,2,10000,699,3,3,7,5706,1876,1,1,0
1,3,90000,716,3,3,6,5743,2225,0,2,0
1,2,80000,561,1,3,4,8479,1234,0,1,0
1,3,30000,704,3,2,1,2258,650,0,1,0
1,4,50000,716,3,3,8,8740,2258,0,1,0
1,3,20000,714,3,3,10,7426,2006,0,1,1
1,1,10000,687,3,3,10,9724,2353,0,1,0
1,4,100000,703,3,3,9,9174,2915,0,1,1
1,1,90000,511,1,3,8,3981,1884,0,1,0
1,2,40000,509,1,3,11,14891,1976,0,1,0
1,4,30000,712,3,3,2,8676,2626,0,3,1
1,2,30000,639,2,3,2,6210,1713,0,1,0
1,3,5000,575,1,3,7,5648,628,0,1,0
1,3,80000,553,1,3,8,5514,2859,0,2,0
1,3,90000,600,2,3,0,6117,2814,0,1,0
1,3,20000,393,1,3,0,4962,1748,0,1,0
1,1,10000,680,3,2,8,3004,631,0,1,0
1,2,100000,581,2,2,5,2688,510,0,2,0
1,1,20000,510,1,3,8,10453,2134,0,1,0
1,5,100000,635,2,3,10,8754,1941,0,2,0
1,3,10000,646,2,2,9,2071,1127,0,3,0
1,3,80000,612,2,3,9,6985,1120,0,2,0
1,5,90000,695,3,2,11,2678,545,0,1,0
1,3,70000,540,1,3,9,14160,2801,0,2,0
1,1,20000,559,1,3,10,4703,1377,0,1,0
1,5,20000,795,4,3,5,9203,1884,0,2,0
1,4,90000,603,2,3,11,9457,2080,0,2,0
1,2,70000,698,3,2,8,4125,821,0,1,0
1,2,40000,548,1,3,8,3838,1961,0,2,0
1,2,50000,688,3,2,2,2754,1191,0,1,0
1,6,30000,616,2,3,8,8803,1663,0,1,0
1,3,10000,653,2,3,10,5273,1078,0,1,0
1,6,30000,696,3,3,8,8763,1723,0,1,0
1,3,100000,594,2,2,10,2559,571,0,3,0
1,1,30000,598,2,2,0,3037,1271,0,1,0
1,3,20000,563,1,3,5,14080,2190,0,1,0
1,3,50000,757,4,3,8,7682,1097,0,2,0
1,5,40000,580,2,2,2,5435,588,0,3,0
1,6,30000,477,1,2,10,3379,468,0,3,0
1,3,40000,555,1,3,4,10323,1511,0,1,0
1,5,20000,658,2,3,2,5677,1473,0,3,1
1,1,40000,665,2,3,2,5692,1842,0,2,0
1,2,30000,653,2,3,5,8403,659,0,1,1
1,4,10000,700,3,3,10,7680,1975,0,2,0
1,6,30000,708,3,1,0,3291,438,0,1,1
1,1,60000,600,2,3,0,6914,1542,0,1,0
1,1,10000,595,2,3,8,6790,2922,0,1,0
1,5,100000,669,2,3,7,14439,2285,0,2,1
1,5,40000,701,3,3,6,7941,1975,0,1,0
1,1,80000,648,2,3,6,4538,1411,0,1,0
1,1,30000,718,3,3,2,7730,1633,0,2,0
1,2,20000,562,1,2,10,4793,984,0,3,0
1,1,40000,590,2,3,5,2749,1748,0,1,0
1,3,90000,784,4,3,0,10551,2396,0,1,0
1,3,80000,648,2,3,10,5492,1230,0,1,0
1,3,20000,568,1,3,10,7411,2873,0,2,0
1,5,70000,695,3,3,5,7665,1292,0,1,0
1,4,70000,680,3,3,9,3706,2051,0,1,0
1,3,70000,738,3,3,10,10633,2019,0,1,0
1,2,20000,549,1,3,8,5453,1963,0,2,0
1,3,40000,577,1,3,7,4823,1938,0,1,0
1,3,80000,462,1,3,8,7314,1916,0,2,0
1,2,60000,737,3,3,4,8030,3296,0,1,0
1,5,10000,616,2,3,8,4801,2045,0,1,0
1,4,40000,650,2,2,8,2826,2867,0,1,0
1,1,80000,577,1,3,9,4120,1809,0,1,0
1,1,30000,529,1,3,10,7851,505,0,3,0
1,3,40000,593,2,2,10,3284,1001,0,1,0
1,3,70000,457,1,3,7,3122,2569,0,1,0
1,3,90000,649,2,3,11,8565,1919,0,3,0
1,3,80000,712,3,2,7,4787,1418,0,2,0
1,6,10000,352,1,3,6,2604,1200,0,1,0
1,4,20000,455,1,3,8,2963,2895,0,3,0
1,1,100000,505,1,3,2,3995,1949,0,1,0
1,1,20000,600,2,3,10,5443,1063,0,3,0
1,2,90000,679,3,3,6,8329,1047,0,1,0
1,4,40000,517,1,3,0,4424,1067,0,1,0
1,3,80000,789,4,2,8,2906,328,0,2,0
1,1,30000,824,5,3,5,13090,1902,0,1,0
1,3,50000,576,1,3,8,4935,1993,0,3,0
1,2,30000,718,3,3,9,4204,2346,0,1,1
1,5,50000,608,2,3,10,5167,2493,0,1,0
1,2,20000,684,3,3,8,6934,1018,0,1,0
1,4,40000,557,1,3,0,7694,1544,0,2,0
1,3,90000,724,3,3,2,5359,1075,0,3,0
1,3,90000,669,3,3,9,8504,2816,0,2,0
1,6,30000,810,5,1,0,2847,584,0,1,1
1,5,20000,705,3,2,1,3190,1726,0,1,0
1,3,40000,658,2,2,6,3306,1634,0,1,0
1,3,30000,647,2,3,7,8935,1657,0,3,0
1,5,40000,556,1,3,8,4260,1898,0,1,0
1,1,80000,607,2,1,12,2649,1443,0,3,0
1,1,90000,604,2,2,1,2850,1805,0,1,0
1,2,80000,581,2,3,5,6628,445,0,2,0
1,5,60000,558,1,2,0,5809,1891,0,1,0
1,1,40000,560,1,3,5,3541,1251,0,1,0
1,3,50000,660,2,3,8,5522,1394,0,1,0
1,5,70000,476,1,3,6,3499,839,0,1,0
1,3,30000,666,2,3,11,6152,2372,0,1,0
1,5,10000,570,1,3,8,3846,1312,0,1,0
1,4,90000,582,2,3,5,5730,2488,0,1,0
1,6,30000,711,3,1,0,3754,1244,0,3,0
1,3,60000,720,3,2,7,2511,1350,0,3,0
1,5,80000,656,2,3,11,12673,1903,0,1,0
1,2,100000,554,1,3,4,4925,1053,0,1,0
1,1,80000,541,1,3,6,4598,2778,0,2,0
1,3,20000,726,3,3,10,8432,389,0,1,0
1,5,20000,545,1,3,6,4829,1606,0,1,0
1,2,30000,610,2,3,6,4395,1192,0,1,0
1,4,40000,636,2,3,5,8362,1320,0,3,0
1,3,90000,581,2,3,7,4864,2353,0,1,0
1,3,90000,679,3,3,7,8995,1193,0,1,0
1,3,20000,515,1,3,8,4858,775,0,1,0
1,2,50000,631,2,3,8,4699,1430,0,1,0
1,5,80000,434,1,2,2,3621,692,0,1,0
1,3,70000,655,2,3,6,4403,817,0,3,0
1,3,20000,585,2,1,12,3199,1498,0,2,0
1,6,80000,784,4,3,9,5657,2049,0,1,1
1,5,30000,572,1,3,2,4586,2134,0,1,0
1,4,20000,606,2,3,5,10569,1887,0,1,0
1,4,90000,671,3,3,5,7968,1469,0,3,0
1,3,40000,634,2,3,4,4041,1963,0,1,0
1,3,10000,640,2,3,5,12099,1986,0,1,0
1,3,30000,717,3,3,11,7958,1947,0,1,0
1,2,40000,727,3,3,10,5042,1788,0,1,0
1,5,40000,639,2,3,2,8094,1350,0,1,0
1,5,80000,619,2,3,10,4171,750,0,1,0
1,2,20000,563,1,3,0,4200,1946,0,3,0
1,2,10000,563,1,2,11,4702,675,0,2,0
1,3,100000,697,3,3,11,7329,677,0,2,1
1,2,10000,830,5,3,8,10229,2044,0,1,0
1,2,30000,709,3,3,2,8968,1890,0,1,0
1,3,60000,580,1,3,11,8411,2577,0,2,0
1,2,60000,592,2,3,8,8312,1766,0,1,0
1,2,80000,617,2,3,5,14646,2303,0,3,0
1,4,10000,576,1,3,6,4290,1122,0,2,0
1,5,40000,574,1,3,5,8897,1801,0,1,0
1,6,30000,627,2,3,10,2813,2586,0,2,0
1,1,20000,591,2,3,7,11217,2390,0,2,0
1,4,10000,650,2,2,8,3029,431,0,3,0
1,3,30000,578,1,3,9,4518,2528,0,1,0
1,3,30000,602,2,3,11,5461,1798,0,3,0
1,4,90000,667,2,2,10,2482,1105,0,2,0
1,2,10000,679,3,3,10,11030,2295,0,2,0
1,3,10000,632,2,2,7,2162,1219,0,1,0
1,5,30000,552,1,3,11,3748,2081,0,1,0
1,3,50000,722,3,3,8,5562,1446,0,1,0
1,3,100000,699,3,3,5,9934,2568,0,3,1
1,5,20000,679,3,2,2,2812,1755,0,2,0
1,6,30000,533,1,3,3,5079,1777,0,2,0
1,1,30000,711,3,3,11,10619,3182,0,1,0
1,5,70000,707,3,1,12,4102,1211,0,2,0
1,1,10000,672,3,3,6,8010,625,0,1,0
1,5,90000,721,3,1,12,2082,916,1,3,0
1,6,40000,576,1,3,5,3506,1952,0,1,0
1,3,30000,651,2,3,6,8775,638,0,3,0
1,4,30000,659,2,2,1,2619,1723,0,1,0
1,3,80000,628,2,3,7,5348,1984,0,1,0
1,2,90000,694,3,3,2,5616,2377,0,2,0
1,1,50000,706,3,3,8,10129,2186,0,1,0
1,3,20000,637,2,3,9,5986,1691,0,1,0
1,2,30000,667,3,3,9,10772,901,0,2,0
1,4,10000,629,2,1,12,2798,2020,0,2,0
1,5,20000,577,1,3,4,4818,1245,0,2,0
1,1,40000,657,2,3,5,5162,2538,0,1,0
1,1,10000,559,1,1,12,4271,2085,0,3,0
1,2,20000,651,2,2,2,2523,897,0,3,0
1,3,30000,760,4,3,7,11024,1229,0,2,0
1,1,30000,716,3,3,9,7076,2304,0,2,0
1,5,30000,675,3,3,8,7506,1663,0,2,1
1,3,30000,734,3,3,8,8949,1925,0,3,0
1,4,40000,658,2,3,0,9934,1963,0,1,0
1,4,50000,610,2,1,12,3094,1693,0,3,0
1,2,80000,623,2,3,4,5148,1405,0,1,0
1,3,30000,613,2,3,8,4777,1474,0,2,0
1,5,90000,613,2,3,5,8662,1437,0,1,0
1,2,50000,462,1,1,12,2670,1678,0,3,0
1,1,20000,561,1,3,6,4391,1439,0,2,0
1,3,60000,589,2,2,10,2882,872,0,2,0
1,3,20000,674,3,2,8,3328,1072,0,2,0
1,6,30000,578,1,3,9,4683,1449,1,2,0
1,2,10000,687,3,3,8,8881,2912,0,3,0
1,5,50000,703,3,2,4,2926,3079,0,1,0
1,4,50000,746,4,3,8,7541,1382,0,2,1
1,2,90000,558,1,2,0,2022,908,0,1,0
1,2,50000,637,2,2,9,3296,866,0,1,0
1,6,30000,602,2,3,3,5350,898,0,1,0
1,4,30000,707,3,3,2,9942,516,0,1,1
1,1,20000,572,1,3,4,4328,1250,0,2,0
1,5,20000,705,3,3,8,7370,1521,0,2,1
1,5,90000,724,3,3,6,10965,2581,0,2,1
1,4,40000,613,2,3,10,6652,1734,0,1,0
1,2,40000,715,3,3,0,9377,1974,0,1,0
1,1,90000,648,2,3,4,5402,2800,0,2,0
1,3,30000,700,3,3,6,5211,2298,0,1,0
1,1,90000,604,2,3,9,9421,1815,0,2,0
1,3,20000,595,2,2,0,3027,1033,0,1,0
1,2,40000,706,3,3,5,5204,2012,0,1,1
1,3,20000,604,2,3,6,5238,391,0,3,0
1,1,60000,729,3,2,11,4641,2276,0,1,0
1,3,10000,579,1,2,7,2838,853,0,1,0
1,2,20000,713,3,3,8,5124,1792,0,1,0
1,3,20000,816,5,3,5,9591,694,0,1,0
1,5,30000,562,1,3,11,5861,1910,0,1,0
1,6,60000,695,3,3,3,4880,672,0,3,1
1,3,10000,450,1,3,6,2862,1965,0,1,0
1,6,90000,612,2,2,1,2991,967,0,2,0
1,2,80000,531,1,3,0,4937,1317,0,2,0
1,3,100000,553,1,2,0,3443,1705,0,1,0
1,3,60000,631,2,3,1,6245,970,0,3,0
1,3,90000,603,2,3,6,2853,1630,0,1,0
1,1,100000,680,3,3,5,8737,2842,0,1,0
1,3,30000,789,4,3,8,14522,2252,0,1,0
1,5,100000,601,2,3,0,5600,1769,0,1,0
1,3,20000,559,1,3,11,4492,1382,0,2,0
1,5,80000,644,2,3,9,5782,3285,0,1,0
1,6,100000,666,2,3,3,7314,1816,0,1,0
1,3,50000,624,2,3,11,11878,2178,0,1,0
1,3,100000,622,2,2,8,3255,1315,0,1,0
1,2,10000,712,3,3,4,7392,768,0,1,0
1,3,90000,736,3,3,8,5910,747,0,3,1
1,2,10000,670,2,1,12,2951,313,0,3,0
1,1,70000,539,1,3,6,4712,987,0,1,0
1,2,60000,555,1,1,12,5605,1105,0,2,0
1,2,80000,701,3,2,6,3661,1641,0,1,0
1,1,10000,591,2,3,6,5642,1391,0,2,0
1,1,80000,655,2,3,6,4373,1215,0,1,0
1,5,20000,725,3,3,10,8373,1966,0,1,0
1,4,20000,640,2,2,8,2822,1703,0,1,0
1,5,10000,587,2,3,5,5794,2029,0,2,0
1,5,10000,595,2,3,10,5918,606,0,3,0
1,2,80000,510,1,3,2,2728,1481,0,2,0
1,1,80000,571,1,3,6,5437,763,0,3,0
1,5,20000,568,1,2,6,2699,1265,0,1,0
1,3,5000,659,2,3,8,9915,1989,0,1,0
1,2,30000,714,3,3,6,5227,1746,0,1,0
1,1,30000,557,1,3,7,5000,2139,0,1,0
1,4,100000,628,2,3,9,5288,1408,0,3,0
1,5,70000,635,2,3,1,4765,1307,0,1,0
1,4,30000,743,4,2,0,2164,374,0,1,0
1,3,5000,563,1,3,10,4805,1968,0,2,0
1,3,30000,819,5,3,4,8303,2285,0,1,0
1,1,90000,517,1,3,8,2843,2026,0,3,0
1,4,80000,695,3,3,8,4080,2159,0,2,0
1,3,30000,655,2,3,7,6877,1177,0,2,1
1,6,20000,733,3,3,8,8944,300,0,1,1
1,1,70000,682,3,3,5,11544,2220,0,1,0
1,4,90000,511,1,3,8,4011,2337,0,1,0
1,1,40000,404,1,2,5,2340,1347,0,2,0
1,2,30000,554,1,3,6,4682,1242,0,1,0
1,3,40000,604,2,3,8,5105,1143,0,1,0
1,5,90000,689,3,3,9,4569,1904,0,1,0
1,1,70000,521,1,3,8,4956,630,0,2,0
1,2,20000,607,2,2,8,3475,680,0,3,0
1,1,10000,574,1,3,4,6015,2809,0,2,0
1,3,10000,712,3,3,10,8727,1215,0,2,0
1,5,20000,724,3,3,6,5653,2083,0,1,0
1,4,30000,673,3,3,5,10230,797,0,1,1
1,4,30000,686,3,3,2,8997,1662,0,2,0
1,3,20000,635,2,2,7,2746,758,0,1,0
1,2,20000,584,2,3,8,4627,2624,0,2,0
1,2,10000,562,1,3,8,13425,1307,0,1,0
1,3,30000,673,3,3,8,8181,1793,0,1,0
1,3,10000,776,4,1,12,2168,1601,0,1,0
1,5,70000,689,3,3,10,7758,791,0,1,0
1,2,10000,531,1,3,0,5562,2111,0,1,0
1,2,40000,635,2,3,10,8607,2417,0,2,0
1,1,20000,632,2,3,8,3538,2010,0,3,0
1,3,90000,640,2,1,12,3072,1198,0,3,0
1,2,30000,635,2,3,8,3715,1649,0,1,1
1,2,100000,723,3,3,0,5259,1521,0,2,0
1,5,90000,416,1,3,2,4066,2205,0,2,0
1,3,20000,690,3,3,11,8202,1400,0,1,1
1,3,90000,624,2,2,8,3138,749,0,1,0
1,3,80000,706,3,3,5,8838,1367,0,3,0
1,3,100000,569,1,1,12,4812,1209,0,3,0
1,6,90000,651,2,2,9,2966,514,1,3,0
1,4,50000,728,3,1,12,2979,1674,0,2,0
1,6,50000,707,3,3,7,10658,2872,0,1,0
1,2,30000,708,3,1,12,3231,1715,0,1,1
1,2,5000,666,2,3,0,5224,2288,0,1,0
1,4,60000,546,1,2,9,4483,669,0,1,0
1,3,10000,476,1,3,7,12642,1049,0,3,0
1,2,10000,587,2,3,8,4761,682,0,2,0
1,2,40000,738,3,3,5,14454,1415,0,1,1
1,3,20000,636,2,3,8,4594,1308,0,1,0
1,6,80000,576,1,3,3,5959,2348,0,2,0
1,5,50000,642,2,2,9,2716,1120,0,2,0
1,1,70000,561,1,3,1,4307,1576,0,1,0
1,6,30000,392,1,2,8,4275,3266,0,3,0
1,5,70000,504,1,3,9,4933,1858,0,2,0
1,1,10000,640,2,2,9,2756,1108,0,3,0
1,2,30000,570,1,2,1,6383,1963,0,1,0
1,1,90000,300,1,3,8,3801,2837,0,3,0
1,3,90000,559,1,3,6,3976,1402,0,3,0
1,4,60000,710,3,3,8,7516,1212,0,1,0
1,3,10000,522,1,3,8,4814,1456,0,2,0
1,3,20000,648,2,3,7,6923,2485,0,1,1
1,3,60000,598,2,3,5,9083,1890,0,1,0
1,5,30000,614,2,3,6,5759,1631,0,1,0
1,3,90000,570,1,2,8,4933,1381,0,1,0
1,5,10000,567,1,3,4,4383,1636,0,1,0
1,4,20000,553,1,2,4,5179,1642,0,1,0
1,3,60000,564,1,3,10,3506,1329,0,2,0
1,3,10000,777,4,3,5,10372,2057,0,1,0
1,6,90000,561,1,3,3,4441,2453,0,2,0
1,4,10000,833,5,3,1,11249,2560,0,1,1
1,5,10000,514,1,3,0,6276,2216,0,1,0
1,4,10000,571,1,3,1,3962,360,0,3,0
1,3,20000,557,1,3,8,4992,1195,0,3,0
1,3,90000,678,3,2,1,3206,2262,0,1,0
1,1,20000,477,1,3,8,4865,2003,0,1,0
1,1,20000,614,2,3,8,13373,2102,0,1,1
1,2,20000,638,2,1,12,2267,1671,1,2,0
1,3,20000,608,2,3,0,5450,1625,0,1,0
1,4,20000,617,2,3,8,5610,2970,0,3,1
1,3,20000,585,2,2,2,2151,2814,0,1,0
1,6,30000,660,2,3,5,4912,1575,0,1,0
1,5,10000,699,3,3,4,6728,1923,0,2,0
1,3,10000,721,3,3,10,8049,1300,0,2,0
1,3,30000,666,2,3,6,4445,1542,0,3,0
1,1,60000,718,3,2,8,4943,1216,0,1,0
1,5,20000,818,5,3,5,12987,1411,0,1,1
1,3,60000,499,1,3,6,4333,2220,0,2,0
1,4,10000,681,3,3,2,4873,1862,0,2,1
1,2,30000,675,3,2,2,2469,2939,0,3,0
1,4,40000,411,1,3,8,4470,2672,0,1,0
1,5,30000,450,1,3,9,3200,1823,0,1,0
1,3,20000,640,2,3,10,4730,1803,0,2,0
1,6,50000,788,4,3,5,7971,1625,0,2,1
1,6,90000,424,1,3,2,2591,1622,0,2,0
1,1,10000,602,2,3,8,6662,1180,0,2,0
1,2,90000,838,5,2,2,3017,823,0,1,0
1,1,30000,573,1,2,5,2581,735,0,3,0
1,1,20000,734,3,3,10,9310,1706,0,1,0
1,4,20000,647,2,3,11,5808,1427,0,3,0
1,1,90000,632,2,2,10,2973,1855,0,1,0
1,2,100000,567,1,3,7,4785,524,0,1,0
1,3,80000,563,1,3,2,4941,1073,0,2,0
1,5,60000,610,2,2,9,2411,1459,0,2,0
1,6,70000,363,1,3,8,3165,1963,0,2,0
1,4,20000,602,2,3,11,4412,677,0,1,0
1,3,80000,701,3,3,8,10043,1852,0,1,0
1,2,100000,734,3,3,11,8347,1701,0,1,0
1,6,60000,724,3,2,5,3375,1545,0,1,0
1,5,10000,722,3,3,8,10413,2044,0,1,0
1,4,40000,819,5,3,6,10737,2009,0,1,0
1,3,30000,592,2,3,10,6975,982,0,1,0
1,2,20000,669,2,3,10,6668,2064,0,1,0
1,1,10000,682,3,1,12,2535,1540,0,2,0
1,1,60000,577,1,2,2,5103,1475,0,1,0
1,6,30000,677,3,3,8,5185,1871,0,1,0
1,3,90000,809,5,1,12,2790,1457,0,2,0
1,2,5000,438,1,3,2,3409,830,0,1,0
1,1,30000,653,2,3,2,5481,2291,0,1,0
1,1,30000,655,2,3,5,4929,365,0,2,0
1,5,20000,459,1,3,8,10735,2125,0,1,0
1,3,20000,574,1,3,11,6379,1951,0,1,0
1,5,20000,672,3,3,9,5693,748,0,3,0
1,1,10000,645,2,3,8,12872,2400,0,2,0
1,2,90000,658,2,2,5,2853,520,0,3,0
1,3,80000,785,4,2,8,5917,1315,0,3,1
1,5,80000,515,1,3,8,2822,2163,0,1,0
1,2,40000,446,1,2,10,5900,1297,0,1,0
1,2,10000,592,2,2,4,3107,2744,0,1,0
1,2,90000,499,1,3,6,3110,984,0,1,0
1,1,40000,705,3,2,0,2194,752,0,1,0
1,3,80000,612,2,3,8,5560,1204,0,3,0
1,3,80000,778,4,3,6,6929,1652,0,1,0
1,2,10000,733,3,3,8,5827,1270,0,1,0
1,2,50000,443,1,3,0,4288,1446,0,1,0
1,6,20000,414,1,3,7,2864,2351,0,2,0
1,3,100000,826,5,3,5,18186,1617,0,3,1
1,4,20000,631,2,3,2,5153,2606,0,2,0
1,5,20000,616,2,1,12,2961,1370,1,3,0
1,1,40000,647,2,3,9,13392,2246,0,1,0
1,5,60000,592,2,2,6,2464,3246,0,3,0
1,3,20000,697,3,1,12,3343,2058,1,2,0
1,5,50000,600,2,2,8,2506,2573,0,1,0
1,4,20000,691,3,3,10,4278,1541,0,2,0
1,2,20000,533,1,3,8,4115,2755,0,1,0
1,5,40000,620,2,2,9,2749,874,0,1,0
1,1,60000,669,2,1,12,5334,1094,0,3,0
1,1,10000,567,1,3,5,11843,1564,0,1,0
1,1,90000,528,1,3,8,4893,1321,0,3,0
1,3,50000,568,1,3,7,10317,662,0,3,0
1,4,90000,606,2,3,0,6389,1493,0,1,0
1,1,90000,579,1,3,2,4417,1632,1,1,0
1,5,50000,665,2,2,2,2875,3184,0,1,0
1,3,5000,655,2,3,8,5070,1454,0,1,0
1,1,80000,613,2,1,12,2323,1962,0,2,0
1,1,70000,626,2,3,5,5081,3273,0,3,0
1,6,70000,718,3,3,5,5869,1603,0,1,1
1,4,30000,596,2,3,2,4727,1925,0,1,0
1,1,20000,668,2,3,8,7265,2274,0,1,0
1,3,60000,787,4,3,2,9501,1272,0,1,0
1,1,30000,633,2,2,1,2040,1498,0,1,0
1,2,100000,605,2,3,7,8670,1253,0,2,0
1,1,20000,550,1,3,9,5895,836,0,1,0
1,2,70000,756,4,2,11,4795,993,0,1,1
1,3,10000,626,2,3,6,5976,3194,0,2,0
1,2,30000,563,1,3,4,8013,2085,0,1,0
1,6,40000,488,1,3,8,3292,1611,0,2,0
1,4,30000,579,1,3,0,3991,2090,0,2,0
1,3,60000,693,3,3,1,8357,827,0,2,0
1,3,20000,591,2,3,4,4511,2097,0,1,0
1,1,60000,714,3,3,7,9731,1814,0,1,0
1,3,20000,539,1,3,0,4602,1405,0,3,0
1,1,50000,826,5,3,8,10318,1971,0,3,1
1,4,80000,598,2,3,5,5184,429,0,2,0
1,2,90000,727,3,3,8,2781,2047,0,1,0
1,3,60000,676,3,3,2,8031,605,0,2,1
1,4,70000,697,3,3,6,5885,1259,0,1,0
1,1,10000,468,1,2,1,4941,1971,0,1,0
1,3,30000,757,4,3,8,10986,728,0,1,0
1,1,40000,688,3,2,4,3297,1365,0,3,1
1,1,90000,545,1,3,6,5500,1191,0,1,0
1,1,90000,538,1,3,6,4479,1861,0,1,0
1,5,40000,597,2,3,8,7407,794,0,1,0
1,6,80000,557,1,3,6,5435,1692,0,2,0
1,1,50000,556,1,3,2,4671,2087,0,1,0
1,4,40000,624,2,3,10,8299,1620,0,3,0
1,5,50000,722,3,3,10,7709,1913,0,1,0
1,3,90000,734,3,3,8,8976,1479,0,1,0
1,6,10000,728,3,3,3,5252,1702,0,1,0
1,6,10000,751,4,3,6,10070,2028,0,1,0
1,2,50000,667,2,3,0,7790,1025,0,1,0
1,3,10000,651,2,3,8,2538,1551,0,1,1
1,6,30000,712,3,3,4,11269,2110,0,1,0
1,4,50000,672,3,3,8,8115,511,0,2,0
1,2,80000,562,1,3,0,4117,1357,0,1,0
1,3,10000,686,3,2,4,3446,1107,0,2,0
1,4,30000,500,1,1,12,4534,1118,0,3,0
1,1,10000,784,4,3,10,7742,1639,1,1,1
1,3,60000,661,2,3,0,5245,1750,0,1,0
1,5,80000,713,3,3,8,6102,615,0,3,0
1,2,70000,734,3,2,5,2462,1139,0,1,0
1,5,80000,650,2,3,0,9431,2354,0,2,0
1,5,100000,676,3,3,2,7876,2196,0,1,0
1,1,30000,647,2,3,1,6763,2280,0,1,0
1,3,80000,631,2,3,0,5574,1478,0,1,0
1,1,80000,642,2,3,7,4776,1479,0,3,1
1,2,10000,601,2,3,8,6186,2820,0,1,0
1,3,70000,540,1,1,12,6944,1428,0,1,0
1,4,60000,584,2,3,10,5380,1941,0,1,0
1,1,40000,717,3,3,5,10692,2682,0,1,1
1,2,20000,756,4,2,6,4382,1740,0,1,0
1,1,50000,703,3,3,5,10264,2494,0,1,1
1,1,20000,717,3,3,8,5853,2091,0,1,0
1,2,10000,650,2,3,5,5121,1474,0,1,0
1,5,60000,412,1,2,10,3379,330,0,3,0
1,1,20000,563,1,3,8,4313,761,0,1,0
1,5,30000,760,4,2,10,5085,3055,0,1,1
1,6,10000,708,3,2,3,2213,1887,0,1,0
1,4,20000,839,5,2,8,3354,591,1,1,1
1,3,50000,567,1,3,1,5537,2196,0,1,0
1,2,50000,653,2,2,0,2899,943,0,2,0
1,2,50000,786,4,3,6,7214,1902,0,2,0
1,2,90000,601,2,3,5,7523,778,0,1,0
